Job ID,Agency,Posting Type,# Of Positions,Business Title,Civil Service Title,Title Code No,Level,Salary Range From,Salary Range To,Salary Frequency,Posting Date
188901,DEPARTMENT OF TRANSPORTATION,External,1,Planner,CITY PLANNER,22122,1,48679,70303,Annual,3/31/15 0:00
188267,DEPARTMENT OF BUILDINGS,Internal,20,Plumbing Inspector,INSPECTOR (PLUMBING),31629,0,60000,60000,Annual,3/25/15 0:00
188267,DEPARTMENT OF BUILDINGS,External,20,Plumbing Inspector,INSPECTOR (PLUMBING),31629,0,60000,60000,Annual,3/25/15 0:00
188268,DEPARTMENT OF BUILDINGS,External,20,Electrical Inspector,INSPECTOR (ELECTRICAL FOR PAYR,31623,0,60000,60000,Annual,3/25/15 0:00
188268,DEPARTMENT OF BUILDINGS,Internal,20,Electrical Inspector,INSPECTOR (ELECTRICAL FOR PAYR,31623,0,60000,60000,Annual,3/25/15 0:00
188324,DEPARTMENT OF SANITATION,Internal,1,ADMINISTRATIVE STAFF ANALYST (NM),ADMINISTRATIVE STAFF ANALYST (,1002A,0,56937,88649,Annual,4/9/15 0:00
188736,DEPT OF DESIGN & CONSTRUCTION,Internal,1,Executive Director,ADMINISTRATIVE PROJECT MANAGER,83008,M4,71360,184130,Annual,4/8/15 0:00
188736,DEPT OF DESIGN & CONSTRUCTION,External,1,Executive Director,ADMINISTRATIVE PROJECT MANAGER,83008,M4,71360,184130,Annual,4/8/15 0:00
188738,DEPARTMENT OF CORRECTION,Internal,1,Human Resources Compliance Analyst,AGENCY ATTORNEY,30087,4,75000,80000,Annual,3/27/15 0:00
188738,DEPARTMENT OF CORRECTION,External,1,Human Resources Compliance Analyst,AGENCY ATTORNEY,30087,4,75000,80000,Annual,3/27/15 0:00
188324,DEPARTMENT OF SANITATION,External,1,ADMINISTRATIVE STAFF ANALYST (NM),ADMINISTRATIVE STAFF ANALYST (,1002A,0,56937,88649,Annual,4/9/15 0:00
188337,DEPARTMENT OF TRANSPORTATION,External,2,SERVICE INSPECTOR (DOT),SERVICE INSPECTOR (DOT),33765,0,30779,42749,Annual,4/2/15 0:00
188337,DEPARTMENT OF TRANSPORTATION,Internal,2,SERVICE INSPECTOR (DOT),SERVICE INSPECTOR (DOT),33765,0,30779,42749,Annual,4/2/15 0:00
188343,LAW DEPARTMENT,Internal,2,Evidence Acquisition Specialist,ASSISTANT CORPORATION COUNSEL,30112,0,67281,83660,Annual,3/27/15 0:00
188343,LAW DEPARTMENT,External,2,Evidence Acquisition Specialist,ASSISTANT CORPORATION COUNSEL,30112,0,67281,83660,Annual,3/27/15 0:00
188775,DEPT OF HEALTH/MENTAL HYGIENE,External,1,"College Aide, Bureau of Vital Statistics",COLLEGE AIDE (ALL CITY DEPTS),10209,1,10,14,Hourly,3/30/15 0:00
188775,DEPT OF HEALTH/MENTAL HYGIENE,Internal,1,"College Aide, Bureau of Vital Statistics",COLLEGE AIDE (ALL CITY DEPTS),10209,1,10,14,Hourly,3/30/15 0:00
188778,DEPT OF DESIGN & CONSTRUCTION,Internal,1,Health &Safety Director,ADMINISTRATIVE STAFF ANALYST (,1002D,0,54740,146276,Annual,3/30/15 0:00
188344,DEPARTMENT OF SANITATION,External,1,ASSOCIATE PROJECT MANAGER - LEVEL I,ASSOCIATE PROJECT MANAGER,22427,1,59743,86523,Annual,4/10/15 0:00
188344,DEPARTMENT OF SANITATION,Internal,1,ASSOCIATE PROJECT MANAGER - LEVEL I,ASSOCIATE PROJECT MANAGER,22427,1,59743,86523,Annual,4/10/15 0:00
188377,DEPARTMENT OF INVESTIGATION,Internal,1,Technical Investigator,SPECIAL INVESTIGATOR,31130,0,47040,60000,Annual,3/26/15 0:00
188377,DEPARTMENT OF INVESTIGATION,External,1,Technical Investigator,SPECIAL INVESTIGATOR,31130,0,47040,60000,Annual,3/26/15 0:00
188778,DEPT OF DESIGN & CONSTRUCTION,External,1,Health &Safety Director,ADMINISTRATIVE STAFF ANALYST (,1002D,0,54740,146276,Annual,3/30/15 0:00
188785,DEPT OF HEALTH/MENTAL HYGIENE,External,1,"Program Planner, Bureau of Communicable Disease",CITY RESEARCH SCIENTIST,21744,1,56555,68431,Annual,3/30/15 0:00
188785,DEPT OF HEALTH/MENTAL HYGIENE,Internal,1,"Program Planner, Bureau of Communicable Disease",CITY RESEARCH SCIENTIST,21744,1,56555,68431,Annual,3/30/15 0:00
188394,DEPT OF YOUTH & COMM DEV SRVS,External,1,Contract Manager,CONTRACT SPECIALIST,40561,2,45085,69627,Annual,4/7/15 0:00
188394,DEPT OF YOUTH & COMM DEV SRVS,Internal,1,Contract Manager,CONTRACT SPECIALIST,40561,2,45085,69627,Annual,4/7/15 0:00
188431,DEPARTMENT OF CORRECTION,External,3,Researcher/Grant Writing Specialist,ADMINISTRATIVE STAFF ANALYST (,1002A,0,60000,70000,Annual,3/26/15 0:00
188794,DEPT OF HEALTH/MENTAL HYGIENE,Internal,1,Director of IT Solutions and Delivery,COMPUTER SYSTEMS MANAGER,10050,M1,51757,142430,Annual,3/30/15 0:00
188794,DEPT OF HEALTH/MENTAL HYGIENE,External,1,Director of IT Solutions and Delivery,COMPUTER SYSTEMS MANAGER,10050,M1,51757,142430,Annual,3/30/15 0:00
188804,DISTRICT ATTORNEY RICHMOND COU,Internal,1,Assistant District Attorney,ASSISTANT DISTRICT ATTORNEY (S,30114,0,62611,67652,Annual,3/30/15 0:00
188804,DISTRICT ATTORNEY RICHMOND COU,External,1,Assistant District Attorney,ASSISTANT DISTRICT ATTORNEY (S,30114,0,62611,67652,Annual,3/30/15 0:00
188431,DEPARTMENT OF CORRECTION,Internal,3,Researcher/Grant Writing Specialist,ADMINISTRATIVE STAFF ANALYST (,1002A,0,60000,70000,Annual,3/26/15 0:00
188464,CONSUMER AFFAIRS,Internal,1,"Senior Inspector, Training Unit",INSPECTOR (CONSUMER AFFAIRS),33995,2,46843,53869,Annual,3/26/15 0:00
188464,CONSUMER AFFAIRS,Internal,1,"Senior Inspector, Training Unit",INSPECTOR (CONSUMER AFFAIRS),33995,2,46843,53869,Annual,3/26/15 0:00
188494,DEPT OF INFO TECH & TELECOMM,External,1,MOME Broadcast Project Engineer,COMPUTER ASSOC (TECH SUPP),13611,2,51934,65000,Annual,3/26/15 0:00
188810,DEPARTMENT OF FINANCE,External,1,Chief Business Analyst,ADMINISTRATIVE STAFF ANALYST (,1002D,0,54740,90000,Annual,3/31/15 0:00
188810,DEPARTMENT OF FINANCE,Internal,1,Chief Business Analyst,ADMINISTRATIVE STAFF ANALYST (,1002D,0,54740,90000,Annual,3/31/15 0:00
188814,DEPT OF HEALTH/MENTAL HYGIENE,Internal,1,"Clinical Program Coordinator, Bureau of Maternal Infant and Reproductive Health",ADMINISTRATIVE PUBLIC HEALTH N,10032,M1,51757,142430,Annual,3/31/15 0:00
188814,DEPT OF HEALTH/MENTAL HYGIENE,External,1,"Clinical Program Coordinator, Bureau of Maternal Infant and Reproductive Health",ADMINISTRATIVE PUBLIC HEALTH N,10032,M1,51757,142430,Annual,3/31/15 0:00
188816,DEPT OF HEALTH/MENTAL HYGIENE,Internal,1,"City Pest Control Aide, Bureau of Veterinary and Pest Control Services",CITY PEST CONTROL AIDE,90643,0,25159,31062,Annual,3/30/15 0:00
188494,DEPT OF INFO TECH & TELECOMM,Internal,1,MOME Broadcast Project Engineer,COMPUTER ASSOC (TECH SUPP),13611,2,51934,65000,Annual,3/26/15 0:00
188508,DEPT OF PARKS & RECREATION,Internal,5,Consultant Project Manager,LANDSCAPE ARCHITECT,21315,2,71030,81684,Annual,3/27/15 0:00
188508,DEPT OF PARKS & RECREATION,Internal,5,Consultant Project Manager,LANDSCAPE ARCHITECT,21315,2,71030,81684,Annual,3/27/15 0:00
188511,DEPT OF PARKS & RECREATION,External,5,Consultant Project Manager,ASSOCIATE PROJECT MANAGER,22427,2,71030,81684,Annual,3/27/15 0:00
188816,DEPT OF HEALTH/MENTAL HYGIENE,External,1,"City Pest Control Aide, Bureau of Veterinary and Pest Control Services",CITY PEST CONTROL AIDE,90643,0,25159,31062,Annual,3/30/15 0:00
188851,DEPT OF HEALTH/MENTAL HYGIENE,External,1,"Program Consultant, Bureau of Alcohol and Drug Use Prevention, Care",SPECIAL CONSULTANT (MENTAL HEA,51001,2,62937,86837,Annual,3/30/15 0:00
188851,DEPT OF HEALTH/MENTAL HYGIENE,Internal,1,"Program Consultant, Bureau of Alcohol and Drug Use Prevention, Care",SPECIAL CONSULTANT (MENTAL HEA,51001,2,62937,86837,Annual,3/30/15 0:00
188857,DEPARTMENT OF TRANSPORTATION,Internal,2,Civil Engineer,CIVIL ENGINEER,20215,2,71030,98681,Annual,4/6/15 0:00
188870,DEPARTMENT OF TRANSPORTATION,Internal,1,Assistant Environmental Engineer,ASSISTANT ENVIRONMENTAL ENGINE,20617,0,50328,75516,Annual,3/31/15 0:00
188870,DEPARTMENT OF TRANSPORTATION,Internal,1,Assistant Environmental Engineer,ASSISTANT ENVIRONMENTAL ENGINE,20617,0,50328,75516,Annual,3/31/15 0:00
188511,DEPT OF PARKS & RECREATION,Internal,5,Consultant Project Manager,ASSOCIATE PROJECT MANAGER,22427,2,71030,81684,Annual,3/27/15 0:00
188511,DEPT OF PARKS & RECREATION,Internal,5,Consultant Project Manager,ASSOCIATE PROJECT MANAGER,22427,2,71030,81684,Annual,3/27/15 0:00
188544,CONSUMER AFFAIRS,External,1,Budget Associate,STAFF ANALYST TRAINEE,12749,0,35538,45000,Annual,3/26/15 0:00
188544,CONSUMER AFFAIRS,Internal,1,Budget Associate,STAFF ANALYST TRAINEE,12749,0,35538,45000,Annual,3/26/15 0:00
188547,DEPT OF PARKS & RECREATION,External,1,Electrician,ELECTRICIAN,91717,0,89523,89523,Annual,3/27/15 0:00
188547,DEPT OF PARKS & RECREATION,Internal,1,Electrician,ELECTRICIAN,91717,0,89523,89523,Annual,3/27/15 0:00
188872,DEPARTMENT OF TRANSPORTATION,External,1,Environmental Compliance Specialist,CITY RESEARCH SCIENTIST,21744,3,74478,97875,Annual,3/31/15 0:00
188872,DEPARTMENT OF TRANSPORTATION,Internal,1,Environmental Compliance Specialist,CITY RESEARCH SCIENTIST,21744,3,74478,97875,Annual,3/31/15 0:00
188873,DEPARTMENT OF TRANSPORTATION,External,1,Environmental Engineer 2,ENVIRONMENTAL ENGINEER,20618,2,71030,98681,Annual,3/31/15 0:00
188873,DEPARTMENT OF TRANSPORTATION,Internal,1,Environmental Engineer 2,ENVIRONMENTAL ENGINEER,20618,2,71030,98681,Annual,3/31/15 0:00
188874,CONSUMER AFFAIRS,External,1,Customer Service Representative,COMMUNITY ASSOCIATE,56057,0,33799,38869,Annual,3/30/15 0:00
188547,DEPT OF PARKS & RECREATION,Internal,1,Electrician,ELECTRICIAN,91717,0,89523,89523,Annual,3/27/15 0:00
188616,FINANCIAL INFO SVCS AGENCY,Internal,1,COORDINATOR,COMMUNITY COORDINATOR,56058,0,47703,74049,Annual,3/27/15 0:00
188632,DEPARTMENT OF FINANCE,Internal,1,Data Analyst,COMPUTER SPECIALIST (SOFTWARE),13632,2,75275,90000,Annual,4/2/15 0:00
188632,DEPARTMENT OF FINANCE,External,1,Data Analyst,COMPUTER SPECIALIST (SOFTWARE),13632,2,75275,90000,Annual,4/2/15 0:00
188652,NYC HOUSING AUTHORITY,Internal,1,Business Analyst,ASSOCIATE STAFF ANALYST,12627,0,59536,70000,Annual,4/10/15 0:00
188874,CONSUMER AFFAIRS,Internal,1,Customer Service Representative,COMMUNITY ASSOCIATE,56057,0,33799,38869,Annual,3/30/15 0:00
188875,DEPT OF HEALTH/MENTAL HYGIENE,Internal,1,"Assistant Commissioner, District Public Health Harlem (Center for Health Equity)",AGENCY MEDICAL DIRECTOR,5304A,M3,63519,169427,Annual,3/31/15 0:00
188875,DEPT OF HEALTH/MENTAL HYGIENE,External,1,"Assistant Commissioner, District Public Health Harlem (Center for Health Equity)",AGENCY MEDICAL DIRECTOR,5304A,M3,63519,169427,Annual,3/31/15 0:00
188884,OFFICE OF COLLECTIVE BARGAININ,Internal,1,Assistant to the Deputy Chair,SECRETARY TO THE DEPUTY CHAIR,6792,0,40000,40000,Annual,4/2/15 0:00
188659,HRA/DEPT OF SOCIAL SERVICES,Internal,1,"DIRECTOR OF PROCEDURES, TRAINING AND STAFF DEVELOPMENT",ADMINISTRATIVE STAFF ANALYST (,1002D,0,59032,146276,Annual,3/27/15 0:00
188664,DEPT OF DESIGN & CONSTRUCTION,External,1,Electrical Design and Review  Engineer,ADMINISTRATIVE PROJECT MANAGER,83008,M1,51757,142430,Annual,3/30/15 0:00
188664,DEPT OF DESIGN & CONSTRUCTION,Internal,1,Electrical Design and Review  Engineer,ADMINISTRATIVE PROJECT MANAGER,83008,M1,51757,142430,Annual,3/30/15 0:00
188666,DEPT OF HEALTH/MENTAL HYGIENE,Internal,1,"Research and Evaluation Analyst,  Office of Policy, Planning and Strategic Data Use (PPSDU)",CITY RESEARCH SCIENTIST,21744,2,66575,83555,Annual,3/27/15 0:00
188177,DEPT OF INFO TECH & TELECOMM,External,1,Service Desk Agent,COMPUTER ASSOC (OPERATIONS),13621,1,45174,51950,Annual,4/8/15 0:00
188184,DEPT OF HEALTH/MENTAL HYGIENE,Internal,1,"Editorial Assistant, Bureau of External Affairs",COLLEGE AIDE (ALL CITY DEPTS),10209,1,10,14,Hourly,3/25/15 0:00
188184,DEPT OF HEALTH/MENTAL HYGIENE,External,1,"Editorial Assistant, Bureau of External Affairs",COLLEGE AIDE (ALL CITY DEPTS),10209,1,10,14,Hourly,3/25/15 0:00
188185,LAW DEPARTMENT,Internal,4,Assistant Corporation Counsel,ASSISTANT CORPORATION COUNSEL,30112,0,67281,135493,Annual,3/25/15 0:00
188666,DEPT OF HEALTH/MENTAL HYGIENE,External,1,"Research and Evaluation Analyst,  Office of Policy, Planning and Strategic Data Use (PPSDU)",CITY RESEARCH SCIENTIST,21744,2,66575,83555,Annual,3/27/15 0:00
188667,DEPARTMENT OF CITY PLANNING,External,1,DESKTOP SUPPORT ANALYST (ITD/PC & NETWORK SERVICES),COMPUTER ASSOC (TECH SUPP),13611,1,43292,51000,Annual,3/27/15 0:00
188185,LAW DEPARTMENT,External,4,Assistant Corporation Counsel,ASSISTANT CORPORATION COUNSEL,30112,0,67281,135493,Annual,3/25/15 0:00
188194,DEPT OF HEALTH/MENTAL HYGIENE,External,1,"College Aide, Bureau of Vital Statistics",COLLEGE AIDE (ALL CITY DEPTS),10209,1,10,14,Hourly,3/25/15 0:00
188194,DEPT OF HEALTH/MENTAL HYGIENE,Internal,1,"College Aide, Bureau of Vital Statistics",COLLEGE AIDE (ALL CITY DEPTS),10209,1,10,14,Hourly,3/25/15 0:00
188195,DEPT OF ENVIRONMENT PROTECTION,External,2,PLUMBER'S HELPER,PLUMBER'S HELPER,91916,0,34,34,Hourly,3/27/15 0:00
188195,DEPT OF ENVIRONMENT PROTECTION,Internal,2,PLUMBER'S HELPER,PLUMBER'S HELPER,91916,0,34,34,Hourly,3/27/15 0:00
188667,DEPARTMENT OF CITY PLANNING,Internal,1,DESKTOP SUPPORT ANALYST (ITD/PC & NETWORK SERVICES),COMPUTER ASSOC (TECH SUPP),13611,1,43292,51000,Annual,3/27/15 0:00
188671,DEPT OF DESIGN & CONSTRUCTION,External,1,Mechanical Design & Review Engineer,ADMINISTRATIVE PROJECT MANAGER,83008,M1,51757,142430,Annual,3/30/15 0:00
188671,DEPT OF DESIGN & CONSTRUCTION,Internal,1,Mechanical Design & Review Engineer,ADMINISTRATIVE PROJECT MANAGER,83008,M1,51757,142430,Annual,3/30/15 0:00
188198,DEPT OF INFO TECH & TELECOMM,Internal,1,Service Desk Agent,COMPUTER ASSOC (OPERATIONS),13621,1,45174,53799,Annual,4/8/15 0:00
188198,DEPT OF INFO TECH & TELECOMM,External,1,Service Desk Agent,COMPUTER ASSOC (OPERATIONS),13621,1,45174,53799,Annual,4/8/15 0:00
188209,NYC HOUSING AUTHORITY,Internal,1,CARETAKER X,CARETAKER (HA),90645,0,26843,39019,Annual,4/6/15 0:00
188674,DEPT OF DESIGN & CONSTRUCTION,External,1,Senior Mechanical Design & Review Engineer,ADMINISTRATIVE ENGINEER,10015,M1,51757,142430,Annual,3/30/15 0:00
188674,DEPT OF DESIGN & CONSTRUCTION,Internal,1,Senior Mechanical Design & Review Engineer,ADMINISTRATIVE ENGINEER,10015,M1,51757,142430,Annual,3/30/15 0:00
188675,DEPT OF ENVIRONMENT PROTECTION,Internal,1,Asset Manager,ADMINISTRATIVE PROJECT MANAGER,83008,M1,51757,142430,Annual,3/30/15 0:00
188675,DEPT OF ENVIRONMENT PROTECTION,External,1,Asset Manager,ADMINISTRATIVE PROJECT MANAGER,83008,M1,51757,142430,Annual,3/30/15 0:00
188212,DEPARTMENT OF INVESTIGATION,External,4,Investigative Auditor,CONFIDENTIAL INVESTIGATOR,31143,1,39778,52000,Annual,3/26/15 0:00
188212,DEPARTMENT OF INVESTIGATION,Internal,4,Investigative Auditor,CONFIDENTIAL INVESTIGATOR,31143,1,39778,52000,Annual,3/26/15 0:00
188217,DEPT OF HEALTH/MENTAL HYGIENE,Internal,1,"Policy Analyst, Bureau of Chronic Disease Prevention & Tobacco Control",CITY RESEARCH SCIENTIST,21744,2,66575,83555,Annual,3/25/15 0:00
188677,FINANCIAL INFO SVCS AGENCY,Internal,1,STAFF ATTORNEY,AGENCY ATTORNEY,30087,3,70034,90000,Annual,3/27/15 0:00
188677,FINANCIAL INFO SVCS AGENCY,External,1,STAFF ATTORNEY,AGENCY ATTORNEY,30087,3,70034,90000,Annual,3/27/15 0:00
188679,LAW DEPARTMENT,Internal,2,Assistant Corporation Counsel,ASSISTANT CORPORATION COUNSEL,30112,0,64877,83660,Annual,3/27/15 0:00
188679,LAW DEPARTMENT,External,2,Assistant Corporation Counsel,ASSISTANT CORPORATION COUNSEL,30112,0,64877,83660,Annual,3/27/15 0:00
188690,HRA/DEPT OF SOCIAL SERVICES,Internal,1,DOCUMENTATION PROJECT MANAGER,COMPUTER SPECIALIST (SOFTWARE),13632,2,75275,96981,Annual,3/27/15 0:00
188217,DEPT OF HEALTH/MENTAL HYGIENE,External,1,"Policy Analyst, Bureau of Chronic Disease Prevention & Tobacco Control",CITY RESEARCH SCIENTIST,21744,2,66575,83555,Annual,3/25/15 0:00
188224,DEPARTMENT OF CORRECTION,Internal,2,Communications and Media Specialist (Part-Time),ASSOCIATE PUBLIC INFORMATION,60816,2,27,38,Hourly,3/25/15 0:00
188224,DEPARTMENT OF CORRECTION,External,2,Communications and Media Specialist (Part-Time),ASSOCIATE PUBLIC INFORMATION,60816,2,27,38,Hourly,3/25/15 0:00
188691,HRA/DEPT OF SOCIAL SERVICES,Internal,1,ASSISTANT DEPUTY COMMISSIONER OF THE OFFICE OF MANAGEMENT & STRATEGIC SERVICES,COMPUTER SYSTEMS MANAGER,10050,M3,63519,169427,Annual,3/27/15 0:00
188705,HRA/DEPT OF SOCIAL SERVICES,Internal,1,ADMINISTRATIVE ASSISTANT,PRINCIPAL ADMINISTRATIVE ASSOC,10124,2,44735,65028,Annual,3/27/15 0:00
188706,DEPT OF DESIGN & CONSTRUCTION,Internal,1,Structural Design and Review Engineer,ADMINISTRATIVE PROJECT MANAGER,83008,M1,51757,142430,Annual,3/30/15 0:00
189301,HOUSING PRESERVATION & DVLPMNT,Internal,3,Client and Owner Services/Moves Specialist,COMMUNITY ASSOCIATE,56057,0,33799,56249,Annual,4/1/15 0:00
189301,HOUSING PRESERVATION & DVLPMNT,External,3,Client and Owner Services/Moves Specialist,COMMUNITY ASSOCIATE,56057,0,33799,56249,Annual,4/1/15 0:00
189320,DEPT OF ENVIRONMENT PROTECTION,Internal,1,Field Inspector,QUALITY ASSURANCE SPECIALIST T,34170,0,27331,34683,Annual,4/3/15 0:00
189320,DEPT OF ENVIRONMENT PROTECTION,External,1,Field Inspector,QUALITY ASSURANCE SPECIALIST T,34170,0,27331,34683,Annual,4/3/15 0:00
189354,HRA/DEPT OF SOCIAL SERVICES,Internal,1,PC Bank Clerk,CLERICAL ASSOCIATE,10251,3,32086,51981,Annual,4/2/15 0:00
189356,DEPT OF HEALTH/MENTAL HYGIENE,External,2,"NYC Regional Planning Consortium Coordinator, Office of the Executive Deputy Commissioner",SPECIAL CONSULTANT (MENTAL HEA,51001,2,62937,72378,Annual,4/2/15 0:00
188971,DEPT OF HEALTH/MENTAL HYGIENE,Internal,1,"NYC Regional Planning Consortium Manager, Office of the Executive Deputy Commissioner",HEALTH SERVICES MANAGER,10069,M1,51757,85000,Annual,3/31/15 0:00
188979,DISTRICT ATTORNEY KINGS COUNTY,External,2,Intelligence Analyst,COMMUNITY COORDINATOR,56058,0,47703,74049,Annual,4/8/15 0:00
188979,DISTRICT ATTORNEY KINGS COUNTY,Internal,2,Intelligence Analyst,COMMUNITY COORDINATOR,56058,0,47703,74049,Annual,4/8/15 0:00
188986,OFFICE OF COLLECTIVE BARGAININ,External,1,DEPUTY DIRECTOR FOR DISPUTE RESOLUTION,DEPUTY DIRECTOR (OFFICE OF COL,13341,M4,130000,150000,Annual,4/2/15 0:00
189006,DEPARTMENT OF FINANCE,Internal,1,Clerical Associate,CLERICAL ASSOCIATE,10251,3,32086,37119,Annual,4/2/15 0:00
189008,DEPT OF ENVIRONMENT PROTECTION,External,2,PROJECT MANAGER,GEOLOGIST,21915,1,43495,50019,Annual,4/3/15 0:00
189356,DEPT OF HEALTH/MENTAL HYGIENE,Internal,2,"NYC Regional Planning Consortium Coordinator, Office of the Executive Deputy Commissioner",SPECIAL CONSULTANT (MENTAL HEA,51001,2,62937,72378,Annual,4/2/15 0:00
189359,DEPT OF CITYWIDE ADMIN SVCS,External,1,Senior Application Developer,COMPUTER SYSTEMS MANAGER,10050,M1,85000,100000,Annual,4/8/15 0:00
189359,DEPT OF CITYWIDE ADMIN SVCS,Internal,1,Senior Application Developer,COMPUTER SYSTEMS MANAGER,10050,M1,85000,100000,Annual,4/8/15 0:00
189008,DEPT OF ENVIRONMENT PROTECTION,Internal,2,PROJECT MANAGER,GEOLOGIST,21915,1,43495,50019,Annual,4/3/15 0:00
189019,DEPT OF ENVIRONMENT PROTECTION,External,1,EHS Compliance Support Specialist,ASSOCIATE PUBLIC HEALTH SANITA,31220,1,53130,82577,Annual,3/31/15 0:00
189019,DEPT OF ENVIRONMENT PROTECTION,Internal,1,EHS Compliance Support Specialist,ASSOCIATE PUBLIC HEALTH SANITA,31220,1,53130,82577,Annual,3/31/15 0:00
189046,DEPT OF HEALTH/MENTAL HYGIENE,Internal,1,"Program Implementation Coordinator, Bureau of Communicable Disease",CITY RESEARCH SCIENTIST,21744,2,66575,83555,Annual,3/31/15 0:00
189362,DEPT OF HEALTH/MENTAL HYGIENE,External,1,"NYC Regional Planning Consortium Director, Office of the Executive Deputy Commissioner",HEALTH SERVICES MANAGER,10069,M2,57244,92850,Annual,4/2/15 0:00
189362,DEPT OF HEALTH/MENTAL HYGIENE,Internal,1,"NYC Regional Planning Consortium Director, Office of the Executive Deputy Commissioner",HEALTH SERVICES MANAGER,10069,M2,57244,92850,Annual,4/2/15 0:00
189363,DEPT OF ENVIRONMENT PROTECTION,Internal,1,Environmental Engineer I,ENVIRONMENTAL ENGINEER,20618,1,59743,86523,Annual,4/3/15 0:00
189046,DEPT OF HEALTH/MENTAL HYGIENE,External,1,"Program Implementation Coordinator, Bureau of Communicable Disease",CITY RESEARCH SCIENTIST,21744,2,66575,83555,Annual,3/31/15 0:00
189051,DEPT OF ENVIRONMENT PROTECTION,Internal,2,Program Assistant,COMMUNITY ASSISTANT,56056,0,28675,37201,Annual,4/3/15 0:00
189051,DEPT OF ENVIRONMENT PROTECTION,External,2,Program Assistant,COMMUNITY ASSISTANT,56056,0,28675,37201,Annual,4/3/15 0:00
189053,DISTRICT ATTORNEY RICHMOND COU,External,1,Senior Detective Investigator,SENIOR DETECTIVE INVESTIGATOR,30827,0,54569,60569,Annual,4/1/15 0:00
189363,DEPT OF ENVIRONMENT PROTECTION,External,1,Environmental Engineer I,ENVIRONMENTAL ENGINEER,20618,1,59743,86523,Annual,4/3/15 0:00
189364,DEPARTMENT OF FINANCE,Internal,1,Correspondence Unit Liaison,PRINCIPAL ADMINISTRATIVE ASSOC,10124,2,44735,54200,Annual,4/8/15 0:00
189375,HRA/DEPT OF SOCIAL SERVICES,Internal,1,"Project manager, Analysis & Testing",COMPUTER SYSTEMS MANAGER,10050,M1,51757,142430,Annual,4/2/15 0:00
189377,DISTRICT ATTORNEY RICHMOND COU,Internal,2,Assistant District Attorney,ASSISTANT DISTRICT ATTORNEY (S,30114,0,59286,62611,Annual,4/3/15 0:00
189053,DISTRICT ATTORNEY RICHMOND COU,Internal,1,Senior Detective Investigator,SENIOR DETECTIVE INVESTIGATOR,30827,0,54569,60569,Annual,4/1/15 0:00
189055,DEPT OF ENVIRONMENT PROTECTION,External,1,HRO Administrative Associate,COMMUNITY ASSOCIATE,56057,0,33799,56249,Annual,4/3/15 0:00
189055,DEPT OF ENVIRONMENT PROTECTION,Internal,1,HRO Administrative Associate,COMMUNITY ASSOCIATE,56057,0,33799,56249,Annual,4/3/15 0:00
189056,DEPT OF ENVIRONMENT PROTECTION,Internal,1,Communications Assistant,PROJECT MANAGER INTERN#,22425,0,45441,52257,Annual,4/3/15 0:00
189377,DISTRICT ATTORNEY RICHMOND COU,External,2,Assistant District Attorney,ASSISTANT DISTRICT ATTORNEY (S,30114,0,59286,62611,Annual,4/3/15 0:00
189379,DEPT OF INFO TECH & TELECOMM,External,2,Quality Oversight and Analyst,ADMINISTRATIVE STAFF ANALYST (,1002D,0,54740,75000,Annual,4/6/15 0:00
189379,DEPT OF INFO TECH & TELECOMM,Internal,2,Quality Oversight and Analyst,ADMINISTRATIVE STAFF ANALYST (,1002D,0,54740,75000,Annual,4/6/15 0:00
189056,DEPT OF ENVIRONMENT PROTECTION,External,1,Communications Assistant,PROJECT MANAGER INTERN#,22425,0,45441,52257,Annual,4/3/15 0:00
189060,DEPT OF HEALTH/MENTAL HYGIENE,External,8,Medicolegal Investigator / Physician Assistant,MEDICOLEGAL INVESTIGATOR (OCME,53299,1,76550,76550,Annual,3/31/15 0:00
189060,DEPT OF HEALTH/MENTAL HYGIENE,Internal,8,Medicolegal Investigator / Physician Assistant,MEDICOLEGAL INVESTIGATOR (OCME,53299,1,76550,76550,Annual,3/31/15 0:00
